,0
2019-12-11 00:00:00+00:00,0.0015080905844917503
2019-12-12 00:00:00+00:00,0.007725847222723958
2019-12-13 00:00:00+00:00,0.004072880150726155
2019-12-14 00:00:00+00:00,0.00758760999570951
2019-12-15 00:00:00+00:00,0.0
2019-12-16 00:00:00+00:00,-1.1102230246251565e-16
2019-12-17 00:00:00+00:00,0.01193201920731024
2019-12-18 00:00:00+00:00,-0.006041800227074012
2019-12-19 00:00:00+00:00,-0.005329002505529812
2019-12-20 00:00:00+00:00,0.0013678492914388496
2019-12-21 00:00:00+00:00,0.001779202650412648
2019-12-22 00:00:00+00:00,-1.1102230246251565e-16
2019-12-23 00:00:00+00:00,0.0
2019-12-24 00:00:00+00:00,0.0007273257292230717
2019-12-25 00:00:00+00:00,0.0
2019-12-26 00:00:00+00:00,2.220446049250313e-16
2019-12-27 00:00:00+00:00,0.0
2019-12-28 00:00:00+00:00,0.005685607494894995
2019-12-29 00:00:00+00:00,-1.1102230246251565e-16
2019-12-30 00:00:00+00:00,0.0
